29734,5389,48638,49894
65156,12806,144269,37146
92279,8246,180909,90639
98057,16310,151603,111251
44110,15761,122922,58257
34174,1189,93020,13736
73779,30402,159101,57116
85944,19281,150319,118029
24998,50470,61808,109485
44680,26507,70114,92506
25192,72498,104116,128260
90111,1675,127308,49103
51342,1153,74862,87502
24543,12354,115155,41110
54290,73875,129474,150897
29055,13122,128605,86447
86278,81289,149469,98721
62791,84112,100446,89388
96963,403,177692,6405
40725,6777,97997,38404
36234,570,101225,98265
99501,72010,108509,108390
14476,65877,45469,66582
15937,87881,27153,168539
83288,91327,102447,151284
72530,92520,101055,114716
5900,2779,87444,15891
95504,56719,182989,145020
30286,27580,115779,46332
83360,98126,139110,181279
19562,20777,112024,28843
53716,37272,113809,94166
20710,84102,54300,164992
42973,7764,117817,48584
92400,49939,143071,139396
43769,41764,47447,95476
24315,60020,113340,141171
8600,35790,73966,83947
69638,8661,123591,33182
68945,53356,82486,113912
92093,37688,155973,66290
14265,61246,75971,132823
58044,61177,93621,95863
23109,77680,41702,161338
44308,93198,76235,123396
85073,354,153572,73571
4199,4382,6069,25511
23445,8520,89538,76669
3079,12725,54909,89957
5764,91161,53449,171473
19653,82031,118085,166161
93336,6317,173186,78848
20650,47588,101651,87111
52947,4205,98574,10946
54237,33924,108135,73602
31054,26111,50467,89829
88685,29378,186364,116492
18118,11388,57870,46604
76159,37128,100605,63065
56184,83253,86658,97881
29719,38171,31071,79672
14536,29481,90234,50167
16841,27889,116667,124252
57888,32305,133223,107630
86320,18482,117003,39801
69043,80027,141077,85176
26426,56717,81257,114953
16637,88107,55199,114804
4307,91009,91016,143084
83959,86412,177478,168352
28350,71461,72377,96885
2661,22377,87124,116906
79843,80987,158257,179455
46676,20497,72569,48264
87126,24592,91108,32996
86135,55217,116475,91115
69145,51996,97757,83894
33919,78415,105192,103476
10672,18050,73175,62780
1896,13796,58227,35742
30371,51128,123911,96667
32097,88629,64695,184188
77515,45620,83711,117338
75323,84067,118374,183407
17929,47604,97186,62591
23097,13345,51301,44788
89011,88970,113234,165387
83799,69004,124249,108426
78118,82542,105741,171453
34672,25816,44502,109196
6926,22404,79196,108419
28844,86287,43340,124437
19455,33080,115493,117245
68927,64009,114081,125396
84357,29756,125430,104688
34924,10059,43721,50247
3780,71440,42418,103901
26611,11733,69278,96477
55415,50316,136469,141623
68388,70795,157062,86214
64798,2708,146751,38572
10837,55341,78179,90168
94986,47893,103812,117065
80960,82219,140188,120847
47134,51354,73560,120939
80099,55876,99471,76586
44976,85440,142919,181391
48861,27432,72362,56455
80420,35669,129080,119863
56061,40613,120506,56872
53015,56735,81527,151785
16580,73568,55703,110245
45960,46628,67386,131135
22722,82459,110072,128899
1241,31995,96868,65282
5294,75470,47432,96670
57261,33528,77600,69577
4213,14965,74960,29251
97637,41015,99357,109593
87407,53854,88486,99889
86047,7006,166796,45355
45241,78664,137877,174003
93685,62029,112014,100267
44906,68128,141695,73092
56466,83784,76588,85014
82388,26725,149079,59204
37148,70689,122980,96775
33028,57799,53636,113686
21808,25834,103055,105091
33837,50186,102964,83395
34066,71129,117066,171033
94788,60369,172003,156209
1888,90972,26476,94896
49017,85470,59105,164050
78940,20032,100725,111540
16057,93147,37569,109760
92858,90155,154825,159752
29321,85644,91379,151155
71875,18055,151625,46287
63227,21422,122730,110290
78509,3965,155314,15683
45897,67940,67014,140197
82420,70950,171956,136582
98495,64391,99769,134171
92899,30633,163161,59196
29546,94012,32251,113382
1993,82759,93034,104009
11222,39981,41783,109011
37539,72482,87303,89082
30199,53087,99216,56529
84705,85806,163049,103273
68859,29131,166088,84708
1131,33547,59324,58804
22326,63682,103707,96077
86433,41753,184454,113914
60621,86279,98948,159071
21223,19350,82774,97569
73575,59926,103315,155036
98286,76162,166631,132189
74881,82599,79114,90262
47751,76031,141543,111376
19892,66314,68861,122452
74480,29280,174340,97888
44736,92373,132998,106344
88450,55380,158750,60803
71841,17537,95459,71279
35948,43479,127686,110225
3354,69586,68101,152305
68236,16489,154927,41001
88385,23197,184608,119372
27938,46421,62873,135369
87458,95000,154750,106161
98862,18085,167791,78604
47097,56,74808,54373
66589,54555,122104,121161
50688,49755,122451,70071
22895,29195,97247,45117
23465,96374,60772,109832
75397,36509,154564,38306
48693,14542,75905,76636
77020,90725,95122,133610
45857,51431,126111,99605
40075,99686,139888,191839
44896,36734,71498,40082
29244,27303,66106,89743
17673,26763,107124,62319
78001,85712,157713,101753
50039,66957,126388,115769
14246,52497,34748,110852
68945,85621,135528,179212
3199,51053,9813,84730
48722,44587,118002,79707
56923,28951,133981,64508
46253,70097,67551,103824
77319,69157,138861,93871
48557,71005,76893,91325
5484,12127,69227,58134
38966,29477,87588,70732
39317,98109,59529,178580
99717,48206,125965,97547
45555,86896,130589,151204
30779,51302,59678,71609
51165,34156,129194,102682
74520,78592,95792,133360
30789,43393,116636,92386
37332,18644,60798,28889
54508,2002,153349,34691
59973,47786,69719,104450
67848,42997,123307,122449
65777,46865,120618,105390
75889,14909,106286,34244
33874,41268,105889,117378
65692,82914,67831,143935
53487,45965,93905,106171
85307,82797,122728,139761
61376,73190,89622,97291
26524,89347,109921,150472
14118,66819,93401,77189
96930,73838,123080,150626
27918,75251,100993,88209
57884,24619,143238,115198
3213,14166,26991,64935
14000,15186,102760,75699
19487,48900,55161,138095
60707,13685,151962,31651
47356,66277,70852,79302
56643,56347,145785,152327
1903,30761,6455,103389
37897,53423,123037,66449
89364,47047,138322,115793
52589,36791,68334,129683
90859,29240,129542,123527
5381,68891,83737,75697
1267,99703,58979,174635
70181,27897,151231,54081
70141,57557,150241,149293
59656,34722,125466,104228
90194,21241,100745,97370
94307,50152,193271,130118
22625,40309,110710,103060
28180,17980,119358,52080
96689,39113,99954,106137
13761,44881,31545,135549
90076,50154,150410,145213
34457,50102,59783,142795
92032,86934,163950,100458
92202,95535,155008,136106
72757,80008,145754,129856
69687,88446,135570,186617
89436,69473,169854,156454
29182,28700,121370,63463
79420,26760,114037,112299
66309,8126,103349,40694
96827,32438,160539,109571
97257,98542,196039,163946
50403,97593,70457,177833
40790,78227,123328,93846
15357,34520,94241,45430
85486,18004,151622,45147
69995,34299,141348,42800
17409,19853,60094,114915
34722,75872,64528,85071
70334,3392,120564,58702
88931,98731,171569,126085
38396,70208,61077,117601
95801,86500,184061,173980
84372,62313,106954,95268
93705,37322,146454,81694
9106,6103,9114,32119
58886,91648,108736,147091
10263,83125,77139,118016
71869,77646,100487,89300
33022,40474,82662,118050
4079,89252,78317,188661
97653,22786,171808,114886
83600,24584,122620,78081
74310,58122,107884,108351
65167,85294,90217,119822
71515,76217,127868,104264
89338,28043,103042,38448
31316,78233,66538,81012
93236,69872,179906,70220
83704,81181,164886,138378
3153,90462,11459,172460
76354,95854,131412,111259
79062,7298,137840,95557
23009,65406,38376,115494
44259,98270,142112,151469
7381,49973,42061,135105
84775,71172,116884,167983
10916,29785,54676,97377
10968,93375,40843,111386
23989,51365,57034,76866
4436,28522,43173,41625
91865,63945,161182,137934
35587,33611,54189,122743
59456,2153,95734,68401
5116,86506,92332,90323
75490,15007,138095,32821
36366,80980,46235,157703
78393,91910,122977,101253
86876,29736,172697,32972
40011,91128,90020,95150
40603,38611,79195,45587
88770,98096,91794,143009
4477,24840,97746,57079
52150,33470,112143,42690
75179,38675,118899,66043
60728,82486,111651,170411
23220,3697,37964,78169
90637,28336,187282,80903
86780,70623,173685,130275
8686,61057,99192,143457
23575,20440,62295,86787
40023,89402,43202,186167
92083,16633,128461,38629
51576,18858,129895,93633
61051,39435,101271,130826
53564,27680,117751,35254
26267,70539,112291,87076
5832,62338,11340,102190
51802,59927,125652,60385
38816,83078,117312,93496
43071,13291,129695,53013
95138,64658,183512,151278
24368,2111,55096,10193
42119,80384,50528,86904
71142,31071,72479,54167
75383,75936,75477,89493
97885,94148,123015,169020
38431,35754,128626,88463
47313,90438,51588,122552
37256,41588,57818,55996
30064,43870,50311,139138
71181,42064,84261,56765
54388,61407,101160,69530
88807,64388,119709,89891
40440,81626,133085,94485
87503,15537,141996,61824
83454,23978,111826,54689
17050,31620,60520,114719
54705,206,147976,16830
24451,18105,91202,34636
87600,66966,113380,136548
61408,2812,94797,15611
73928,40987,128460,127990
44393,66514,133009,155712
4112,8052,12487,86993
5567,51096,9283,131723
11525,26068,23343,47000
13457,47892,93470,146221
46530,22082,114954,103147
6620,50238,56031,107024
81652,55550,120032,154787
12338,32654,79552,98029
86991,85216,114731,181765
63019,37645,106997,39386
52105,39189,73014,68862
71970,69272,135308,91215
82748,32497,151132,64685
24081,99814,94848,180696
93870,97785,177402,158247
2744,3527,15345,23315
23727,96794,58224,117631
85581,78264,143775,99684
4732,22105,63634,100401
90522,47267,127764,66920
33358,38694,110010,60159
64134,22551,86425,63653
32335,72838,63611,77949
55915,1440,125657,11132
45235,86027,71151,103013
1180,65443,1598,131846
70770,50160,133254,142792
91974,48044,136031,142320
97168,33718,134838,45785
96226,90875,157698,143279
20211,65791,101355,160014
99594,43961,134704,69479
10944,88206,88930,149395
65008,12829,74575,77785
27466,76078,112398,82933
82241,25521,99828,111648
92032,2828,142584,35677
74126,2107,116212,42878
8723,50469,79308,148697
63901,39005,112027,66140
13061,88063,36673,141114
32005,59757,32869,78863
77274,41980,127049,141505
70368,85056,169499,158773
42583,67542,62956,158974
1908,95749,16347,116918
88715,23235,136544,94235
87578,98827,119567,196694
60847,36271,98266,54983
92509,59497,149355,147344
46396,67781,70967,86942
68589,57151,155472,79609
51769,93661,78851,159094
1081,33331,23024,56689
26066,92802,124766,124477
10664,3784,25027,62951
37357,82573,53891,83148
64300,84853,109108,167753
98436,38763,170363,76999
98070,97342,175517,182802
37877,37477,43753,57145
63411,24282,99573,43834
12812,44577,54175,91775
32633,83476,108319,125136
82823,61523,162796,79308
21637,57785,109475,149357
82833,65157,158799,152357
73482,8137,145815,65330
29439,94504,91612,134036
90153,83206,151850,122486
37562,33764,75703,109846
14050,24881,49537,71090
54380,81270,89534,135743
63341,27434,124435,51604
93417,872,139166,74550
6638,91896,24769,162019
94601,42282,133909,129673
64991,42405,116162,80912
301,59979,26692,116902
35133,27906,88343,117550
91905,85746,94473,180266
33082,71806,110765,114256
38542,68150,128045,150495
11295,25024,92420,102317
48182,18488,137751,100990
47934,37333,69961,85597
40321,63318,89964,74529
13288,86019,16986,132114
66009,95546,81398,133823
14501,87600,66404,124317
12854,78343,35659,169311
51991,46327,79610,54799
88470,68698,181262,160162
85790,76030,102299,93070
1464,76410,72840,78502
8136,4946,98654,56862
4460,67946,95873,151109
57937,41805,137675,115091
33190,38847,53369,78067
22454,70415,52978,141947
69615,41377,77437,98325
66180,5797,156870,87144
34040,7028,91151,22635
53994,5828,79689,89588
47839,81100,109920,169298
64235,57987,69563,141303
9490,5754,23806,60633
96983,57257,151133,111655
3402,25275,74388,82453
76984,68814,139860,153441
27514,90974,88693,171976
81781,37441,113632,130606
89923,70842,144302,156300
98142,5123,105484,79581
46578,84196,96359,110209
58445,83766,155777,92364
41175,91631,72682,180702
27043,53247,95498,54138
15288,32027,113315,47482
67291,31831,93111,33591
92978,16415,179958,82780
74864,31734,97741,126717
80846,97766,136374,197450
19519,46595,30102,122814
14527,29060,91129,90983
96304,66175,169817,142522
82627,32187,151866,108283
34098,49552,48145,110156
96028,72328,188747,143745
93230,1832,166633,74253
61388,20428,63445,26716
91618,37377,128902,100565
88822,81782,125106,169549
43311,35712,97031,64482
49691,80301,52276,139469
82769,18777,98026,26026
6818,10942,102716,99450
3049,78018,90603,135257
62715,46317,75175,126732
95131,40011,119348,113275
427,75770,45115,174105
12123,59912,38132,91696
55775,66835,106601,96745
24826,66989,34014,145993
95321,29783,162994,31830
35088,43652,132461,57534
99935,29715,109277,34381
98573,70591,192868,93035
65408,57940,65867,71356
306,90863,95482,146155
76756,13183,86678,70584
87199,14783,123188,36043
15357,69677,55207,111760
25603,62422,97256,120873
43162,30083,89500,67811
62144,18910,118783,99109
54119,53638,126157,122232
56834,19742,71116,79201
34926,83610,53302,97276
16177,52638,54075,125547
28854,4297,113310,53829
50142,31757,114955,112981
12091,24364,81600,69115
41204,10335,54854,63363
31635,75040,101171,76213
37308,81806,104230,96081
99261,11328,101874,40653
5793,68547,96007,93607
73296,99678,106621,104923
86329,11193,109855,59071
2965,5043,76483,19597
44819,46774,72159,95073
23709,37899,122434,103174
51802,38645,56160,45750
2159,28172,14221,67531
95487,11058,123386,15166
54178,88349,102866,136651
44556,50766,98524,66000
92259,91903,153867,154683
31267,26954,58312,67993
91100,24240,114597,117913
85358,68111,138238,126431
52901,77982,120196,171431
62701,11382,93492,98965
52435,21967,139491,113784
20073,67547,82121,166107
35682,49161,38064,122950
63906,76571,132450,100291
78858,84363,159022,122986
15481,11840,84088,28272
30029,57805,55138,112127
30952,74665,118174,85167
44430,32274,101816,126650
50942,32027,64633,33216
18633,80831,23154,146551
8670,20703,87591,92767
55403,33797,102253,130683
62251,18756,74653,100512
89079,91428,152800,171122
32803,14666,71559,76827
60948,84838,126117,171665
12164,71709,102722,128244
28357,23994,89142,38889
97809,78868,150146,175828
37731,65004,61966,119106
71032,72090,73370,172011
70194,24276,167717,55096
87377,11731,88585,29930
45726,29946,139834,115444
10932,90634,83026,122541
77070,69188,126134,130080
31055,11070,66706,44074
50249,34753,65725,132754
31886,71468,69520,93227
45716,7731,57344,92666
71277,18069,121949,108300
28779,68916,85573,166377
47668,49963,119358,100380
96197,54874,134204,92193
88411,18738,134581,70598
97162,91230,154217,176064
78542,96732,156633,133314
73948,39609,84403,60969
40114,26419,94143,30020
83677,67928,92439,130718
50107,84555,73719,85303
40931,17291,54952,51177
26286,22024,106669,120780
6987,21947,79261,118098
38374,96978,69339,101572
98386,38944,156170,43710
42907,53471,133471,97828
93971,61216,99930,121350
18172,58257,85105,112665
84468,83359,154865,152057
80614,14846,177365,16578
67445,44064,73723,59793
95848,43861,144509,73879
60801,51538,159248,89168
3775,26883,87601,109909
63366,55964,134010,90745
69452,87883,130418,146255
54542,91560,80009,93315
10226,51430,92646,70680
58505,14850,61928,21209
89768,28457,144153,95026
22116,88786,109304,105130
97108,72969,143621,121993
18027,60167,91150,71912
15744,51779,18559,151516
77796,73219,147872,112776
54339,35176,84475,102106
42908,60702,113466,89063
78767,84484,176054,170684
3200,12650,45489,31277
92481,34605,136997,66417
42404,78652,55669,103581
66454,73339,118177,166503
69308,75968,129532,119377
93549,23021,126237,117781
93926,21519,138514,87992
45869,58340,145841,112494
63813,82128,110532,149064
3066,24426,31638,118105
80123,88914,117579,160664
42756,57513,71773,108344
32873,3140,42464,55288
19005,299,71998,87287
14067,93279,37035,181455
17562,85035,71725,179399
15039,26027,80258,122503
49445,59562,118944,123466
12203,65586,111288,90696
37393,24221,122097,52503
41234,50630,89647,114096
8737,95529,23744,188988
61588,69534,135205,152759
11033,39331,88498,115043
66162,46139,115844,85180
11319,54723,23871,104123
65889,59967,75251,119950
13384,52679,73594,126253
38809,9611,78815,95853
21222,88446,39525,174056
86242,27777,132714,44649
66715,59002,118931,82406
1341,95847,67537,185630
67548,33201,164449,33210
41285,56355,137578,89135
38631,50818,127789,147038
20909,87263,26210,178232
83729,83697,117071,139975
55625,19044,76922,94452
49464,43613,87265,81018
54045,36451,74118,38458
51089,71015,84631,130555
15665,24043,16667,114033
738,77626,35524,139977
23873,18770,96691,78217
54290,65971,77366,93515
59740,49239,110954,112309
24976,36640,100250,88798
20763,88248,48115,178805
54101,64123,120395,118664
36031,36344,77480,49305
74840,11199,122635,17521
2469,58656,65402,155257
85200,43191,173440,81732
68163,4029,167997,21956
86065,40993,163154,55888
26917,1777,61385,36493
48325,20163,53630,53679
97205,64098,138848,116288
71765,40778,141828,45941
57691,269,74107,56240
50844,13335,102726,112013
25178,40633,97733,45865
15307,68210,46248,158314
49963,84670,144355,165004
13382,64155,84458,101782
88495,81084,116443,135167
99366,88767,108001,177821
17831,98348,72950,192275
55732,58777,83020,90661
32553,11528,119811,34597
24326,84876,28787,161670
81140,72211,82938,139485
13900,40583,85018,81587
14662,82630,109746,171880
96985,8768,164150,80067
86252,25514,164399,69438
18082,96371,51664,101703
37612,20043,96715,80263
54958,28406,55461,101798
66465,45023,161164,102413
46150,22438,115776,106469
4179,47736,54330,123588
97227,2418,196004,54440
44448,71023,125333,98355
3809,68646,91708,137033
43868,24901,105383,69167
41383,16781,48075,62146
78606,9670,171493,106421
60958,28792,154336,41356
46648,4780,106206,73481
70287,80318,144088,96778
60319,71592,94238,120648
54989,79368,67401,130040
81336,54299,176980,125606
85606,65370,108188,71691
92298,79701,116413,96476
45563,18683,119157,118584
4913,5734,90820,77087
29395,43255,67608,110956
64290,64395,115888,111555
51118,89322,145850,178792
10413,77383,107438,108244
69577,88352,90810,179735
46881,92593,79890,176671
45610,39190,73076,80751
44435,30051,97426,68655
14951,38672,17334,131799
70579,25032,90431,50108
46164,9872,131873,106554
48972,42139,85850,67334
73180,40824,80798,121804
99090,14121,119673,27628
53606,49507,61076,79929
19017,10514,44555,86687
14205,76931,30053,110739
87174,66411,114464,138914
37535,70866,76767,82807
75211,82629,79128,116781
10617,38330,104280,51184
45224,48321,66512,63544
59119,40445,151177,48531
68657,75770,142595,80896
50600,49937,129841,88146
478,28326,22169,69308
94307,12156,149752,110988
71080,71694,150655,84709
57387,13036,140841,30251
55566,14223,125275,82549
57951,20915,76920,28657
93940,22487,154033,121816
31031,58677,82051,76817
32292,77144,35665,129816
82325,40841,85899,61024
92670,43130,190524,100406
19640,12291,42687,102738
86519,67133,129564,76284
81286,55070,150890,68108
41185,68846,127512,126488
17210,72165,62480,142067
4104,93467,55165,105881
7223,69571,32493,98453
58714,73048,93596,159982
96383,43367,107540,75252
94374,80260,168866,117050
67929,93327,92798,171954
93769,43710,186571,78945
90947,14364,109764,72317
64013,82169,117210,132077
28482,67825,49435,150300
71936,29230,80399,118778
46450,12510,145445,38415
6970,40876,18776,110694
40115,81343,85963,161216
77128,84630,80892,165651
98909,30676,101458,120223
70005,21590,121329,98059
83640,24566,96086,26829
90791,5888,179072,97089
46512,47407,119212,110727
30821,55911,64484,144127
79304,11488,156403,42098
26548,39504,104566,118905
93632,10538,119558,31825
76729,37070,130206,77806
56400,15644,151884,94548
34702,76339,77979,86615
26240,46427,66637,103388
15491,86785,109614,132685
84155,42762,117107,99726
47492,60369,51455,63004
16233,12213,58411,73047
72985,14558,149908,38095
7630,17539,57171,60210
71647,65338,152947,85919
98418,4155,103040,79343
5557,44029,66357,92003
1075,7181,62009,16527
26731,56302,81589,140645
74221,27314,103490,64887
65945,89363,123930,103268
35562,46785,134885,53906
23333,59803,52497,123499
45497,22401,47299,43703
51106,34765,114037,71629
65671,43651,91002,131001
13571,73173,29050,126647
28421,36196,49474,92825
8900,2161,34343,13439
83434,17270,85850,92307
24880,89664,58717,135811
82771,96744,137811,168108
4823,43931,59716,83428
77007,89806,144420,158397
26332,45823,124472,132853
47019,36807,87814,60378
38890,19567,73382,70828
27093,25361,102540,58524
17254,26958,106827,39877
17602,70359,76462,120279
14435,67937,36920,166861
257,76089,99586,169466
1371,52870,96469,126290
49886,34194,127325,89707
73730,81194,95085,106736
63074,99251,77327,156298
77691,8470,124393,29783
44136,5878,127746,95116
5690,89287,68019,133576
55440,20343,83068,109458
99270,11034,168741,81726
52148,45453,150375,87224
80271,39123,164276,122894
50615,12951,134557,39664
32401,27994,114841,124507
218,50191,81220,127820
869,64779,68624,65356
22126,26452,41397,56133
86408,13291,116564,88874
24199,94248,68128,176674
41421,72684,125221,89048
49487,6376,145218,105990
11375,40465,15576,115710
78052,4297,142218,10914
92881,1927,115646,47383
51917,1916,95692,23931
17136,97093,99642,175350
68310,78546,166561,171727
13259,94127,20967,142611
16304,48424,68969,72314
66277,38345,111271,91856
12932,73287,85882,85143
26846,14723,122273,24556
84821,90549,182230,173678
1823,50129,61989,86053
47610,26622,55382,93042
29969,19141,74972,71810
8844,11808,94773,57213
3570,1561,90807,8426
820,39025,55468,39142
82571,2744,176719,53762
2867,69811,8477,121373
63016,90577,121664,110339
75664,15072,82800,95159
51256,38751,144269,41730
55476,77449,62029,133107
62791,57789,125256,114011
61367,17010,161207,17171
96565,11580,140763,92336
38453,93444,121742,106011
19873,76071,90541,127824
71397,4540,170318,22223
29381,58283,60269,91492
26371,59227,99918,143207
61160,2925,155227,17726
78317,53457,165000,143939
83860,98949,87761,187374
97620,26436,178667,41703
39964,5039,113454,70191
21460,89941,104591,174776
42621,14236,73762,51800
66043,83499,95423,99053
706,1594,92150,16608
5433,49321,35311,74840
14883,77729,52712,158468
27230,59901,42412,129108
9491,14343,12772,84241
65668,35813,112118,38297
14300,49859,41583,99251
27622,96524,120800,165662
9210,93227,58920,147790
39936,70618,69627,162384
17147,15078,58591,34478
27834,1320,80537,46558
