184,809,572,821
438,299,677,849
509,320,842,1095
274,363,1198,795
821,937,1430,1745
1,309,404,503
685,406,887,927
667,525,799,738
423,791,432,827
436,699,1382,1511
642,757,950,1547
927,68,1272,166
676,47,1069,946
465,162,635,888
194,743,928,1317
2,216,776,740
808,140,1642,183
328,996,594,1134
267,871,508,1058
270,717,941,1452
117,67,623,472
82,872,438,1425
645,580,1552,1538
491,200,518,395
858,495,1171,1088
850,168,1821,755
422,408,1028,428
30,376,490,589
380,554,1267,1247
138,838,430,1252
470,90,768,555
222,874,745,874
467,845,1263,1698
700,853,1524,1382
751,410,1342,774
895,165,1282,977
279,87,996,533
162,813,412,1602
667,315,1453,781
966,771,1476,1579
507,522,1248,1117
647,551,828,1325
499,324,1293,1211
821,246,1731,883
351,892,746,1888
110,492,746,1470
708,447,1509,534
801,847,1452,1307
467,388,1298,708
300,55,1224,941
703,305,863,1184
590,425,1032,1146
356,195,512,788
923,184,1257,578
140,978,818,1076
388,715,1051,849
874,665,1103,1378
668,148,997,454
236,460,587,1026
892,266,1122,1106
685,247,1348,922
409,169,1121,973
258,42,1127,419
81,876,1014,1121
610,771,1349,808
414,428,970,527
401,268,1028,1005
410,556,1208,1168
262,295,301,719
946,904,1249,1339
166,626,914,1266
621,659,1287,1481
6,842,814,1467
992,559,1056,655
416,704,640,1639
430,642,704,696
505,93,1464,226
577,167,1217,249
975,780,1617,1087
986,167,1639,175
596,598,843,1490
239,25,922,916
364,86,763,197
855,802,974,1054
931,489,1781,888
100,88,222,478
563,703,1053,1533
220,777,1220,1100
326,816,362,1493
823,829,1354,1587
321,421,1157,1084
321,375,1315,1145
748,760,1142,986
631,811,1355,1720
691,641,1332,1079
895,744,1843,1470
157,463,1028,887
447,450,979,484
710,209,797,425
288,734,779,1286
606,918,720,1441
539,311,648,840
708,494,1595,824
905,575,1181,1065
615,123,843,315
83,790,919,991
985,26,1575,429
942,275,1269,1174
750,380,1002,1123
639,540,1605,795
389,317,682,670
280,167,610,724
564,389,652,856
720,287,1582,713
250,466,559,647
738,629,1463,1474
652,290,838,835
981,222,1682,387
271,844,370,901
218,793,615,1423
415,520,595,830
